# parameter: Mean temperature
# unit: 0,1 °C
# source: http://www.zamg.ac.at/histalp
# csv-generated: 2015-08-12T20:12:08Z
# station: Linz-Stadt
# abbr: LIN
# country_code: AT
# longitude: 14.2860
# latitude: 48.2970
# height: 263.0
# height-unit: m
# missing-value: 999999
#--------------------------------------
year;jan;feb;mar;apr;may;jun;jul;aug;sep;oct;nov;dec;mar-may;jun-aug;sep-nov;dec-feb;apr-sep;oct-mar;jan-dec
1800;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1801;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1802;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1803;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1804;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1805;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1806;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1807;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1808;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1809;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1810;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1811;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1812;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1813;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1814;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1815;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
1816;5;-10;33;89;129;155;167;165;126;79;20;-19;84;162;75;11;139;29;78
1817;14;38;39;45;142;199;179;173;152;57;41;-15;75;184;83;1;148;25;89
1818;6;12;48;109;134;177;186;169;137;88;38;-28;97;177;88;-3;152;30;90
1819;0;19;63;108;149;182;192;183;146;80;34;-27;107;186;87;-28;160;9;94
1820;-56;0;25;111;162;145;174;209;125;78;19;-25;99;176;74;-16;154;14;81
1821;-4;-18;34;113;135;134;156;171;143;83;47;21;94;154;91;13;142;41;85
1822;6;13;77;103;160;201;196;177;137;102;35;-24;113;191;91;-30;162;15;99
1823;-74;8;45;87;152;150;172;184;142;93;23;-4;95;169;86;-2;148;24;82
1824;-17;14;34;69;129;159;186;177;152;91;46;30;77;174;96;10;145;31;89
1825;1;-2;17;96;142;164;181;175;139;73;54;32;85;173;89;-20;150;20;89
1826;-75;-16;50;82;117;164;200;213;149;97;26;7;83;192;91;-22;154;19;85
1827;-21;-51;54;99;152;169;198;163;131;92;-2;7;102;177;74;-5;152;20;83
1828;-13;-10;48;113;142;169;189;159;134;78;36;11;101;172;83;-21;151;13;88
1829;-35;-38;25;87;124;148;185;157;135;61;-7;-59;79;163;63;-61;139;-14;65
1830;-87;-37;45;112;147;174;190;175;113;72;44;-12;101;180;76;-17;152;19;78
1831;-44;6;48;122;137;147;179;169;113;113;30;-14;102;165;85;-6;145;28;84
1832;-15;10;43;97;115;157;176;189;127;78;24;3;85;174;76;-11;144;18;84
1833;-63;28;40;71;175;181;157;146;120;75;35;41;95;161;77;26;142;37;84
1834;33;5;35;75;172;188;215;195;167;87;21;2;94;199;92;5;169;27;100
1835;-5;17;39;76;149;166;193;180;136;73;-13;-34;88;180;65;-21;150;13;81
1836;-31;2;79;90;113;170;181;171;127;98;21;24;94;174;82;-9;142;18;87
1837;-23;-27;12;76;113;154;154;195;111;76;24;-17;67;168;70;-50;134;-3;71
1838;-88;-46;33;62;137;159;169;155;138;80;27;-19;77;161;82;-10;137;15;67
1839;-15;5;11;46;122;181;190;156;140;99;52;5;60;176;97;-8;139;20;83
1840;-19;-10;-9;88;129;157;166;163;134;60;56;-92;69;162;83;-52;140;3;69
1841;-24;-40;57;104;172;155;170;169;144;112;42;18;111;165;99;-31;152;18;90
1842;-59;-53;45;71;144;166;178;198;133;52;11;4;87;181;65;16;148;22;74
1843;-1;44;23;87;124;137;167;175;123;79;29;18;78;160;77;-7;136;18;84
1844;-27;-12;20;95;133;169;159;153;138;98;48;-52;83;160;95;-37;141;3;77
1845;-8;-50;-18;93;111;176;186;156;122;89;44;13;62;173;85;12;141;38;76
1846;-2;26;57;102;150;183;203;192;143;112;10;-31;103;193;88;-28;162;10;95
1847;-43;-9;18;69;164;137;179;184;113;66;16;-11;84;167;65;-25;141;9;74
1848;-82;17;50;111;137;181;178;172;127;97;24;-18;99;177;83;-6;151;22;83
1849;-30;30;28;77;140;177;173;153;121;80;10;-29;82;168;70;-23;140;5;78
1850;-60;20;9;95;135;168;170;181;113;70;42;-3;80;173;75;-9;144;20;78
1851;-18;-5;35;102;104;159;168;170;110;105;0;-21;80;166;72;-2;136;17;76
1852;-10;25;4;60;138;167;190;175;138;66;66;15;67;177;90;2;145;22;86
1853;1;-11;-3;57;135;162;183;172;137;84;23;-45;63;172;81;-29;141;7;75
1854;-29;-14;25;80;141;151;183;163;133;84;8;22;82;166;75;-14;142;14;79
1855;-38;-25;31;74;130;171;181;184;143;105;26;-69;78;179;91;-26;147;11;76
1856;-21;11;13;112;130;180;157;185;115;94;-12;-29;85;174;66;-37;147;-2;78
1857;-43;-39;19;86;135;167;194;183;141;118;12;-7;80;181;90;-36;151;5;81
1858;-48;-54;9;81;113;188;169;156;156;90;-28;-3;68;171;73;-9;144;16;69
1859;-24;0;58;88;135;169;221;196;127;93;21;-48;94;195;80;-28;156;6;86
1860;-5;-31;6;78;139;167;151;166;135;68;-1;-15;74;161;67;-22;139;8;72
1861;-63;11;46;67;115;178;182;192;137;104;33;-25;76;184;91;-24;145;22;81
1862;-40;-6;63;112;154;163;189;167;150;111;43;-3;110;173;101;9;156;38;92
1863;16;14;49;93;153;162;171;191;143;104;41;15;98;175;96;-17;152;23;96
1864;-59;-8;47;52;111;168;163;150;133;70;16;-42;70;160;73;-37;130;-6;67
1865;-14;-56;-12;117;174;150;216;168;157;90;38;-10;93;178;95;10;164;33;85
1866;6;33;41;111;115;189;168;158;158;75;31;1;89;172;88;3;150;24;91
1867;-20;29;28;88;133;163;171;192;152;75;6;-28;83;175;78;-8;150;16;82
1868;-21;26;36;81;184;187;186;195;172;103;16;25;100;189;97;11;168;28;99
1869;-42;50;18;108;159;142;198;161;151;58;31;-7;95;167;80;-27;153;3;86
1870;-24;-51;9;77;156;163;196;160;120;79;34;-49;81;173;78;-41;145;6;73
1871;-59;-14;46;91;104;143;188;181;153;59;7;-93;80;171;73;-40;143;0;67
1872;-25;-3;55;108;153;163;191;163;150;113;47;20;105;172;103;4;155;40;95
1873;0;-9;66;81;99;167;205;205;133;105;38;-6;82;192;92;-12;148;23;90
1874;-18;-12;28;105;91;170;210;158;162;92;-4;-28;75;179;83;-28;149;1;80
1875;-3;-52;2;82;148;188;177;190;128;60;19;-34;77;185;69;-30;152;6;75
1876;-49;-6;43;110;94;175;180;187;128;110;-5;9;82;181;78;11;146;27;81
1877;1;22;23;69;105;189;172;188;105;64;35;-5;66;183;68;-10;138;16;81
1878;-35;9;30;97;139;169;164;171;145;94;25;-35;89;168;88;-16;148;16;81
1879;-25;12;27;76;110;172;153;186;147;72;-9;-98;71;170;70;-52;141;-8;69
1880;-40;-17;42;106;118;160;195;161;143;86;44;28;89;172;91;-11;147;22;86
1881;-55;-7;36;64;125;159;200;178;125;56;28;3;75;179;70;1;142;27;76
1882;-8;8;73;88;137;150;176;149;135;95;43;6;99;158;91;4;139;24;88
1883;-12;17;-3;69;140;171;177;171;145;83;32;-3;69;173;87;11;146;34;82
1884;15;20;56;77;147;131;188;174;144;77;17;8;93;164;79;-6;144;20;88
1885;-43;18;42;119;119;190;190;168;143;82;33;-20;93;183;86;-26;155;9;87
1886;-43;-14;13;109;145;154;187;180;167;103;39;1;89;174;103;-25;157;14;87
1887;-49;-27;14;91;114;164;212;175;143;56;29;-27;73;184;76;-31;150;3;75
1888;-46;-20;23;73;151;174;161;161;138;64;10;-8;82;165;71;-20;143;3;73
1889;-31;-22;4;81;179;197;179;163;114;97;14;-36;88;180;75;-17;152;20;78
1890;8;-23;57;87;151;146;172;185;127;69;26;-45;98;168;74;-44;145;1;80
1891;-59;-27;40;64;159;169;176;164;149;105;13;1;88;170;89;0;147;23;80
1892;-13;13;21;95;135;175;178;207;151;78;17;-36;84;187;82;-35;157;6;85
1893;-82;13;48;103;127;165;187;183;140;99;18;-17;93;178;86;-16;151;20;82
1894;-47;16;53;122;133;152;192;170;123;87;38;-11;103;171;83;-41;149;3;86
1895;-45;-68;14;93;128;165;200;175;167;76;45;-6;78;180;96;-15;155;23;79
1896;-32;-8;61;64;116;171;185;151;138;96;21;-7;80;169;85;-2;138;29;80
1897;-19;20;63;87;112;180;180;178;137;70;10;-7;87;179;72;-1;146;21;84
1898;-3;7;47;93;140;155;161;185;140;94;50;0;93;167;95;5;146;32;89
1899;8;7;32;82;120;157;172;167;127;73;46;-55;78;165;82;-16;138;13;78
1900;-12;20;8;65;115;168;193;170;150;88;50;7;63;177;96;-33;144;12;85
